 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
5.0157,0.6109,-2.0703,-0.2734,-0.6641,1.5625,-0.7031,0.1172,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.6061,-2.0312,-0.2734,-0.6250,1.5234,-0.7031,0.0781,-0.0781,0.8203,-0.3906,-0.3516,0.9375,-0.2734
4.9612,0.5718,-1.9531,-0.1953,-0.5859,1.5234,-0.6641,0.1172,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,1.0508,-1.8359,-0.0391,-0.4688,1.7188,-0.4688,0.2344,0.0000,0.8594,-0.3125,-0.2734,1.0547,-0.2344
4.9612,0.5621,-1.9531,-0.1953,-0.6250,1.4062,-0.6250,0.0781,-0.0781,0.8203,-0.3516,-0.3516,0.8984,-0.3125
4.9612,0.4936,-1.8750,-0.1562,-0.5859,1.4844,-0.5078,0.1172,-0.0781,0.8203,-0.3516,-0.3516,0.9375,-0.2734
4.9612,0.6305,-1.8359,-0.0781,-0.5469,1.4844,-0.4688,0.1172,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5621,-1.7578,-0.0781,-0.5469,1.4844,-0.4297,0.1172,-0.0781,0.8203,-0.3516,-0.2344,1.0156,-0.1953
4.9612,0.7234,-1.7188,-0.0391,-0.5469,1.4453,-0.3906,0.1172,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.0157,0.7038,-1.6797,-0.0391,-0.5078,1.4062,-0.3516,0.0781,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.7976,0.3519,-1.5625,0.0781,-0.4297,1.5234,-0.2344,0.1953,0.0000,0.8594,-0.2734,-0.2734,1.0156,-0.1953
5.0702,0.5376,-1.5625,0.0000,-0.5078,1.1328,-0.4297,0.0000,-0.1562,0.7031,-0.4297,-0.3906,0.8594,-0.3125
4.9612,0.5572,-1.4453,0.0391,-0.3906,1.3281,-0.2734,0.1562,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.6305,-1.4063,0.0391,-0.4297,1.1719,-0.3125,0.1562,-0.0781,0.8594,-0.3516,-0.2734,0.9766,-0.2344
4.9612,0.6012,-1.3672,0.1172,-0.4297,1.1328,-0.2734,0.1172,-0.1172,0.7813,-0.3906,-0.3516,0.9375,-0.2734
5.0157,0.5670,-1.3281,0.0781,-0.4297,1.0547,-0.2734,0.1562,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.6696,-1.2500,0.0781,-0.3906,1.0156,-0.1953,0.1562,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.0049,-1.1719,0.2344,-0.2344,1.1328,-0.0781,0.2344,-0.0391,0.8984,-0.3125,-0.2344,0.9766,-0.1953
4.9612,0.8651,-1.2109,0.0781,-0.4297,0.9375,-0.2344,0.0781,-0.1172,0.7813,-0.3906,-0.3516,0.8984,-0.3125
5.0702,0.6158,-1.1328,0.1172,-0.3906,0.9375,-0.1953,0.1172,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
